comment_id,comment_text,language,source_page,emotion,intent,response_tone,notes
559,চোরের মেয়ের বড় গলা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
560,গন্ধ আসতেই পারে স্বাভাবিক কারণ এরা সবাই দেশের রেমিট্যান্স যোদ্ধা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
561,এতো কথা বলার কি আছে ভিডিও চলা কালীন সব হয়েছে তাহলে ভিডিও ফাঁস করে দে তাহলে তো সব পরিষ্কার হয় জাবে,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
562,তোমরা যে কি কি খাও কি খাও না পাবলিক জানে এগুলো মুখে বলার দরকার হয় না,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
563,Ai bedire dekhle aamr bumi ashe,romanized,channel24_entertainment,ANG,CRI,APO,disappointed fan
564,যা বলছে সত্যি বলছে তুমি কেমন সবাই জানে।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
565,ganjutti ai tisha akdin amar samne diye or sathy thaka akta cheleke okhoddo vhashay gali dicchilo uttara te,romanized,channel24_entertainment,GN,CRI,APO,disappointed fan
566,তানজিন তিশার চেহারা খারাপ হয়েছে এতে বোঝা যায় সে কিছু একটা নেশা করে,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
567,আহা কি সাধু ডিরেক্টর রমজান মাস আহা। সেটের মধ্যে ঝামেলা মিটাইতে পারলেন না কিসের ডিরেক্টর তুমি,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
568,গাজাখোর বলেছে বলে ইয়াবা খেয়ে সংবাদ সম্মেলন করছে তানজিন তিশা।,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
569,সঠিক বলছে সেই মেয়েটা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
570,apni je ganja khor ta apnar mukh dekhe boja jai,romanized,channel24_entertainment,SAR,CRI,APO,disappointed fan
571,দেখলে মনে হয় সবাই এক সাথে গাঁজা খায়,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
572,Tisa neshakhur age theke Jana,romanized,channel24_entertainment,SAR,TRO,IGN,disappointed fan
573,যেভাবে আমরা চিনলাম আপনাকে হাবিব ওয়াহিদ এর মাধ্যমে,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
574,সামিয়া অথৈ তিশার থেকে অনেক ভালো অভিনয় করে। তিশা ফারহান এর চেয়েও অনেক ভালো ছেলে ডিজার্ব করে। হুদাই ঐ ছেলের জন্য দুই দিন পর পর একটা সিন ক্রিয়েট করে আজাইরা।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
575,মানুষ জানে তুমি যে দুষ্ট পানি সেবন করো।,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
576,এই নায়িকার ব্যবহার অনেক বাজে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
577,তানজিন তিশা নামের ভিতরেইতো পিনিক হেতি লাইভে এক লাইন বেশি কইলেও ভুল কিছু কয় না,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
578,চেমরি পুরো কথা বললে বাংলায় বল নাইলে ইংলিশে বল একটু ইংলিশ একটু বাংলায় এসহাদা,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
579,এই মেয়েটাকে দেখলেই কেমনজানি নেশাখোর মনে হইতো যাক এখন এটা সত্য প্রমাণ হইল,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
580,চোরের মার বড় গলা নেশাখোর আবার প্রতিবাদও করে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
581,মারলো কেন? মারাটা কি স্বাভাবিক?,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
582,সামিয়া অথৈ মোটেও মিথ্যা বলে নাই। তানজিন তিশা সত্যিই নেশাগ্রস্থ।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
583,তিশা গাঁজা খেতে পারে সন্দেহের কিছু নাই ফারহানের সাথে পুতুপুতু আর রাজ এর সাথে আমেরিকায় ভিডিও দেখেও বুঝা যায় তিশা যে একটা হিরোইঞ্চি বেডি।,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
584,রমজান মাস বলে কিছু বললা না,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
585,মনে হয় তানজিন তিশা নেশা করে ডিরেক্টরের বিছানা গরম করে দিছে তাই অপরাধীকে নির্দোষ প্রমাণ করার জন্য উঠে পড়ে লাগছে।,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
586,তুমি গাঁজা না খেলেও ছেলে খাস,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
587,ডাইরেক্টর সাহেব আপনি কিভাবে শিওর হলেন তানজিন তিশা শুধু রোজার মাসে গাঞ্জা মদ এগুলা খায় না গাঞ্জাখোর তো গাঞ্জাখোরের পক্ষে কথা বলবে এটাই স্বাভাবিক,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
588,তুরে নিজেরেও ত গাজাখোর লাগতেসে সবগুলাই বাটপার,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
589,আপনার জন্য ফারহান ভাইয়ের গালি গুলোই ঠিক ছিলো।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
590,ওনার রেট কমে গেলে একটু যা হয় আর কি,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
591,বিনোদন কর্মীরা বিনোদন দিচ্ছে আমরা দর্শক উপভোগ করতে থাকি,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
592,এসব ফালতু নিউজ না দেখাই ভালো,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
593,রমজান মাস এর দুহাই দিয়া বাঁচার চেষ্টা কইরো না বাবা তুমি শুটিং করতেসো ওই মেয়ে মিথ্যা বলতেসিলো না।,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
594,তোমরা যে মদ গাজা খেতেই থাক তুমাগো দেখলেই বুঝা যায়,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
595,মিডিয়ার সবগুলোই নেশাখোর,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
596,কি ভাব দুধে ধোঁয়া তুলসীপাতা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
597,তোদের দেখলেই বোঝা যায় কি পরিমান লোড নিস।,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
598,তুমি জুরে কেন মারলে বল,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
599,তোমার গাঁজা খাওয়ার ভিডিও আছে মেডাম আর দেখলেই লাগে আপনি পিনিকে থাকেন সবসময়,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
600,তানজিন তিশা গাজা খায় এটা সঠিক,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
601,Promotion korar ninja technic,english,channel24_entertainment,SAR,TRO,IGN,disappointed fan
602,তুমি অনেক উগ্র,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
603,মদ খেয়ে পুতু কে বলেছিলো মাদারি,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
604,নাটকের ভিতর নাটক,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
605,এক্কারে মাসুম,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
606,Director nijei Ganjutti,romanized,channel24_entertainment,SAR,TRO,IGN,disappointed fan
607,এদেরকে কেউ যদি বলে পোষাকে শালীনতা নেই কেন? তখন এরা ন্যাংটা হয়ে বিশ্বকে দেখায়া বলবে আমার সমস্যা কোথায়?,bengali,channel24_entertainment,SAR,CRI,APO,angry fan or anti comment
608,ভালো করে দেখেন এখনো পিনিকে আছে!,bengali,channel24_entertainment,ANG,CRI,APO,sarcastic comment about celebrity
609,Tumi shudhu gaja khor na mod khor o,romanized,channel24_entertainment,SAR,TRO,IGN,disappointed fan
610,জগন্য একটা মহিলা দেখলেই কেমনজানি বিরক্ত লাগে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
611,তিশা পিনিক ফারহান ও তো সবসময় নেশা করে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
612,তানজিন তিশা সংবাদিক ওর লাঙ্গের কাছ থেকে টাকা পাই,bengali,channel24_entertainment,SAR,TRO,IGN,no_note
613,প্রিন্স আসলে রাক্ষস দম পাত্তা পাবেনা। ❤️❤️,bengali,shakib_khan,GP,SUP,FRI,no_note
614,লুক ভালো লাগলো না বস 🙂 তুফান এর লুক টা কড়া ছিলো 🫶😎,bengali,shakib_khan,GN,CRI,APO,no_note
615,বক্স অফিস কাঁপাবে লেটার্সদের আব্বা শাকিব খান।,bengali,shakib_khan,GP,SUP,FRI,no_note
616,পুরাই আগুন 🔥🔥 সিনেমা হল কাপাবে এবার কিং খানের প্রিন্স 🔥🔥,bengali,shakib_khan,GP,SUP,FRI,no_note
617,গুরু টেজার দেখে গায়ের লোম দারিয়ে গেলো❤️‍🔥💥,bengali,shakib_khan,GP,SUP,FRI,no_note
618,"সব ঠিক আছে সুন্দর, কিন্তু মুভি রিলিজ করার মিনিমাম ২ মাস আগ থেকে গান, টিজার, ট্রেলার দেয়া উচিৎ তাহলে আরো ভালো হাইপ উঠবে",bengali,shakib_khan,CON,CRI,PRO,no_note
619,"ধান্দা করলে মিষ্টি,না করলে বুলেটের বৃষ্টি - what a line 💀🔥",mixed,shakib_khan,GP,SUP,FRI,no_note
620,বস মানেই আগুন 💥💥 এই ঈদে ইতিহাস সৃষ্টি হবে,bengali,shakib_khan,GP,SUP,FRI,no_note
621,একেই বলে কিং খান হেটার্স রা এবার দেখ হিরো কাকে বলে,bengali,shakib_khan,SAR,TRO,IGN,no_note
622,"যতই গোলাগুলি হোক, গল্প মানসম্মত না হলে পেইসা বরবাদ!",bengali,shakib_khan,CON,CRI,PRO,no_note
623,পুরাই হলিউড কায়দা বস তো বলিউডের ও হার মানায় দিবো,bengali,shakib_khan,GP,SUP,FRI,no_note
624,এটাতেও শাকিব খান এর ডাবল একটিং,bengali,shakib_khan,GN,CRI,APO,no_note
625,"আরেকটা মাস্টারপিস ব্লকবাস্টার কর্মাসিয়ার মুভি পেয়ে গেলাম, ভাইরে ভাই মেগাস্টার তো পুরাই আগুন লাগাই দিছে 😱🔥💥",bengali,shakib_khan,GP,SUP,FRI,no_note
626,আবারো হব্বে বরবাদ লেভেল,bengali,shakib_khan,GP,SUP,FRI,no_note
627,বরবাদ এর টিজার দেখে যে-রকম আগ্রহ ফিল আসছিল তা আসেনি তবে এটাও নতুন কিছু পাব মনে হচ্ছে,bengali,shakib_khan,GN,CRI,APO,no_note
628,ট্রেইলারে নতুন কিছু নেই বাট বসের লুক টা সবসময় নতুন,bengali,shakib_khan,GN,CRI,APO,no_note
629,মেকিং আর বিজিএম জাস্ট ইন্টারন্যাশনাল লেভেলের। আবারো কাঁপাবে কিং খান।,bengali,shakib_khan,GP,SUP,FRI,no_note
630,"সত্য কথা কইতে ভাই মজা পাইলাম না, এখানে আরেকটু বেশি কিছু মসলা দরকার ছিল!! 😐 কিন্তু আশা করি মুভিতে সেই মসলাটা থাকবে!!",bengali,shakib_khan,GN,CRI,APO,no_note
631,বরবাদ আর এই মুভির মধ্যে পার্থক্য কি থাকলো 😂,bengali,shakib_khan,SAR,TRO,IGN,no_note
632,"এটা বাংলা মুভি না ভাই, এটা সাউথ মুভি🔥",bengali,shakib_khan,GP,SUP,FRI,no_note
633,"এটা টিজার না, এটা তো আগুন!😱🔥 বাংলা সিনেমার জন্য এক নতুন মাইলফলক❤️",bengali,shakib_khan,GP,SUP,FRI,no_note
634,মোটামুটি কিন্তু গল্প কি নিয়ে 🐸,bengali,shakib_khan,GN,QUE,APO,no_note
635,সাকিব খান হারায়নি সাকিব খান ফিরেছে বরং আগের থেকে বহুগুণে আগুন হয়ে ফিরেছে।,bengali,shakib_khan,GP,SUP,FRI,no_note
636,ভাইরে ভাই পুরা আগুন মাথা নষ্ট করা টিজার 😱 বাংলা ইতিহাসের শ্রেষ্ঠ টীর্জা 👍🤩,bengali,shakib_khan,GP,SUP,FRI,no_note
637,দেখে তো নাটক নাটক মনে হচ্ছে... 😃,bengali,shakib_khan,GN,CRI,APO,no_note
638,Hindi serial er bgm lagay dilo last 10 sec e!😂,romanized,shakib_khan,SAR,TRO,IGN,no_note
639,নিজের সাথে নিজের প্রতিযোগিতা চলছে 😊,bengali,shakib_khan,NEU,SUP,FRI,no_note
640,"শাকিব খানের কি ডাবল রোল নাকি? যদিও তেমন কোনো চমক নাই, বাট শুভকামনা রইলো প্রিন্স এর জন্য।",bengali,shakib_khan,NEU,QUE,PRO,no_note
641,এইটা কি তুফান মুভির সিকুয়েল?,bengali,shakib_khan,NEU,QUE,PRO,no_note
642,একটা সাউথ মুভির ফ্লেভার আছে এখন একশনটা ভালোভাবে জমাতে পারলে হবে পুরাই ১০০ কোটি,bengali,shakib_khan,CON,CRI,PRO,no_note
643,একজন শাকিবিয়ান হয়ে বলছি! সব কিছু ঠিক ঠাক হলেও বরবাদের অনেক কিছু কপি হয়েছে 🙂,bengali,shakib_khan,PA,CRI,PRO,no_note
644,"এটা বাল বানাইছে এবার, বস্তা পচা কিছু একশন দেখা যাচ্ছে, একশনে সাথে শাকিব খানের রিয়েকশন মিলেনাই, বালের মত এডিট করছে, ডায়লগ ছিলো দারুণ",bengali,shakib_khan,GN,CRI,APO,no_note
645,"আমি একজন সাকিবিয়ান হয়ে বলছি, এর থেকে বেটার আসা করছিলাম। কেমন যেন VFX, ভিজুয়াল, এলোমেলো মনে হলো।",bengali,shakib_khan,GN,CRI,APO,no_note
646,Vfx goliya felse😂 Look vhlo laglo na Toofan look best chilo,romanized,shakib_khan,GN,CRI,APO,no_note
647,"টিজার জমলো না, ঘুরিয়ে প্যাচিয়ে মনে হচ্ছে সেই তুফানের টিজারই দেখলাম..",bengali,shakib_khan,GN,CRI,APO,no_note
648,সেই গদবাধা লুক আর একশনের মারপ্যাচের কাহিনি। রিয়েল কাহিনির raw Feel দিতে পেরেছে আফরান নিশোর দম সিনেমার টিজার।,bengali,shakib_khan,GN,CRI,APO,no_note
649,শুধু গোলাগুলি করলেই সিনেমা হয়ে যায় না,bengali,shakib_khan,CON,CRI,PRO,no_note
650,বাংলা সিনেমা দেখি না কিন্তু হঠাৎ করে এই টেইলর টা ফাস্টে মনে করছি তামিল সিনেমা,bengali,shakib_khan,GP,SUP,FRI,no_note
651,"এইডা দেখার পর শাকিব খানের ফ্যান হয়ে গেলাম, কি লুক, কি ডায়লগ, কি কোয়ালিটি, ওয়াও, বাংলা তে এই প্রথম",bengali,shakib_khan,GP,SUP,FRI,no_note
652,Once a chaprii always a chaprii,english,shakib_khan,ANG,TRO,IGN,no_note
653,বুবলি আর আপু এই দুই ঘরের শত্রু আগে সামলান মিয়া🐸,bengali,shakib_khan,SAR,TRO,IGN,no_note
654,এত বড় একটা মেশিন গান এক হাতে লইয়া যাইতাচে কি শক্তি😂😂😂😂,bengali,shakib_khan,SAR,CRI,APO,no_note
655,বাকিদের সিনেমায় হলের বিদ্যুৎ বিল ওঠে কি সন্দেহে আছি...,bengali,shakib_khan,SAR,CRI,APO,no_note
656,"বন্দুকের এই গুলি আর কত মুভিতে দেখবো, তুফান, বরবাদ সেইম একি গুলাগুলি😆😆",bengali,shakib_khan,GN,CRI,APO,no_note
657,তুফান > বরবাদ > তান্ডব >>>>>>>>>> প্রিন্স,bengali,shakib_khan,SAR,TRO,IGN,no_note
658,"মনে হচ্ছে তুফান, বরবাদ, মুভি গুলো থেকে ক্লিপ কেটে কেটে বানানো হয়েছে প্রিন্স 😂",bengali,shakib_khan,SAR,CRI,APO,no_note
659,Ek dhacher cinema dekhte dekhte hotash na holei hoy...,romanized,shakib_khan,GN,CRI,APO,no_note
660,প্রতিটা ছবি তার গল্পে মাজে হিট হয় কাহিনি যতটা গভির হবে ছবিও ততটা হিট হবে,bengali,shakib_khan,CON,CRI,PRO,no_note
661,"বাংলাদেশের বর্তমান মুভি মানেই, ""ডুম ডুম ডেডাউ"" 😀",bengali,shakib_khan,SAR,CRI,APO,no_note
662,বরবাদ ই সেরা ছিলো যে যাই বলুক😊,bengali,shakib_khan,GP,SUP,FRI,no_note
663,শুভ কামনা ব্রাদার 👌👌❤️❤️,bengali,shakib_khan,GP,SUP,FRI,no_note
664,"Vai apnara ay exam diyan na,,ata akta faltu cakri,,ara bola akta kora r akta,,ader kono sothek noiyom nai,,kothar o thek nai",romanized,pran_rfl,ANG,CRI,APO,no_note
665,দয়াকরে কেউ এদের ফাঁদে পড়েন না,bengali,pran_rfl,CON,CRI,PRO,no_note
666,এইসব চাকরিতে স্টার্টিং এ বেতন কতো?,bengali,pran_rfl,NEU,QUE,PRO,no_note
667,Vai Dinajpur a kotai exam hoi janan kau?,romanized,pran_rfl,NEU,QUE,PRO,no_note
668,অনলাইনে আবেদন কি বাধ্যতামূলক,bengali,pran_rfl,NEU,QUE,PRO,no_note
669,SR জব ছাড়া কোম্পানির ভিতরে কোনো জব নাই?,bengali,pran_rfl,NEU,QUE,PRO,no_note
670,ফেব্রুয়ারী মাসে নিয়োগ আছে,bengali,pran_rfl,NEU,SUP,FRI,no_note
671,Pic ta clear dekha jacchena,romanized,pran_rfl,GN,COM,APO,no_note
672,Dinajpur koba exam vai,romanized,pran_rfl,NEU,QUE,PRO,no_note
673,যারা ঢাকার মধ্য ২৫ তারিখ ভাইবা তে টিকছে তাদের মধ্যে বাড্ডা ২৯ তারিখ কয়টায় যেতে হবে,bengali,pran_rfl,NEU,QUE,PRO,no_note
674,আগামীকাল বৃহস্পতিবার ১৯ তারিখ কি কোন লিখিত ভাইভা পরীক্ষা আছে? পদের নাম সাব এসিস্ট্যান্ট ইঞ্জিনিয়ার ডিপ্লোমা ইন কম্পিউটার।,bengali,pran_rfl,NEU,QUE,PRO,no_note
675,Certificate tolbo kivabe??,romanized,pran_rfl,NEU,QUE,PRO,no_note
676,31 January ki Dhaka te Lok nibe,romanized,pran_rfl,NEU,QUE,PRO,no_note
677,ভাই ফেব্রুয়ারী মার্চের নিয়োগ বিজ্ঞপ্তি থাকলে দেন প্লিজ,bengali,pran_rfl,NEU,QUE,PRO,no_note
678,"তিনি এলেন, আমাদের স্বপ্নের দেশ গড়ার রাস্তা দেখালেন, চলে গেলেন. The Man, The Myth, The Legend...",mixed,yunus_farewell,GP,SUP,FRI,no_note
679,ধ্বংসস্তূপ থেকে ফিনিক্স পাখির মতো জেগে ওঠা এক মহাকাব্যিকের পরিসমাপ্তি ❤️,bengali,yunus_farewell,GP,SUP,FRI,no_note
680,আমি মনে করি রাষ্ট্রের সবোর্চ্চ ক্ষমতা ধর ব্যক্তি কে সবোর্চ্চ শিক্ষিত এবং সবোর্চ্চ ডিগ্রি ধারী হওয়া উচিত সেই সাথে leadership এর গুনাবলী ও থাকতে হবে,bengali,yunus_farewell,CON,CRI,PRO,no_note
681,আমাদের ভুলত্রুটির জন্য অভিমান করে দূরে সরে যাবেন না। আপনার উপস্থিতিতেই আমরা সবচেয়ে বেশি গর্ব অনুভব করেছি।,bengali,yunus_farewell,GP,SUP,FRI,no_note
682,আপনি উপহার দিলেন সুস্থ সমাজ। তবে এটা কে আমার ধরে রাখাই হলো! আসল চ্যালেঞ্জ,bengali,yunus_farewell,GP,CRI,PRO,no_note
683,"দেশের দূর সময় পাশে এসে দাড়ানো মানুষ আপনি। মনে পড়বে অনেক, মনে রাখবো আপনাকে।",bengali,yunus_farewell,GP,SUP,FRI,no_note
684,সংবিধান বা সংসদ বা শাসণ ব্যবস্থা তো সংস্কার হলোনা। এটা তো জুলাই আন্দোলনের সাথে ইনসাফ হলোনা। এটার জন্য ড. মুহাম্মদ ইউনূস দায়ী।,bengali,yunus_farewell,ANG,CRI,APO,no_note
685,ইতিহাস আপনাকে মনে রাখবে একজন মহানায়ক হিসেবে। দেশের এই ক্রান্তিলগ্নে আপনার উপস্থিতি আমাদের আশা জাগিয়েছিল।,bengali,yunus_farewell,GP,SUP,FRI,no_note
686,জাতি আপনাকে পুনরায় খোজবে...দেশ ও জাতির কল্যাণে আঠারো মাসে আপনার অবদান অসীম,bengali,yunus_farewell,GP,SUP,FRI,no_note
687,তবে যে যায় বলুন আপনাকে মানতে হবে জুলাই বিপ্লবের পর উনি প্রধান উপদেষ্টা না থাকলে আজ বাংলাদেশকে অন্য দেশ পরিচালনা করতো।,bengali,yunus_farewell,GP,SUP,FRI,no_note
688,তাহলে হ্যাঁ ভোটের কি হবে???,bengali,yunus_farewell,CON,QUE,PRO,no_note
689,"ব্যক্তি চেয়ে দল বড়, দলের চেয়ে দেশ বড়। একমাত্র উত্তম ব্যক্তি হলেন প্রফেসর ডক্টর মোহাম্মদ ইউনুস রাষ্ট্রপতির দায়িত্ব পাওয়া উচিত",bengali,yunus_farewell,GP,SUP,FRI,no_note
690,"ডক্টর মুহাম্মদ ইউনূস নামটা এখন আর কেবল একটি নাম নয়, এটি আমাদের একরাশ স্বস্তির নিঃশ্বাস। আজ সেই নিঃশ্বাসটুকু যেন নিতেও কষ্ট হচ্ছে।",bengali,yunus_farewell,GN,SUP,APO,no_note
691,বাক স্বাধীনতার শেষ দিনে এসে দাঁড়িয়ে বলতে চাই। উনার মতো স্বাধীনতা আর কেউ বা কোনো সরকার দিবে না!,bengali,yunus_farewell,GN,SUP,APO,no_note
692,"তুমি এই কালের সেই মহানায়ক, সমাপ্ত হয় না যার গল্প",bengali,yunus_farewell,GP,SUP,FRI,no_note
693,"পুকি তুমি ফকরুদ্দিন দের মতন হারিয়ে যেয়োনা, দেশের ক্রান্তিলগ্নে আবার ফিরে আসবে",bengali,yunus_farewell,CON,CRI,PRO,no_note
694,স্যার এই দেশ আবারও অচল হয়ে যাবে। আপনি থেকে যান। এই দেশের মানুষের কথা চিন্তা করে। প্লিজ,bengali,yunus_farewell,CON,COM,PRO,no_note
695,আপনি শিয়ালের কাছে মুরগী পালন করতে দিলেন।,bengali,yunus_farewell,ANG,CRI,APO,no_note
696,তো দেশ এখন মেট্রোরেল হইছে ভূ---------ম সেই গতি,bengali,yunus_farewell,SAR,TRO,IGN,no_note
697,চোর বাটপারের দেশে কিছু আশা করা যায় না।,bengali,yunus_farewell,GN,CRI,APO,no_note
698,Apnar jonno mon theke doya ebong shuvo kamona roilo apnake cinte parlo na ei murkho jati .....boroi apsos,romanized,yunus_farewell,GN,SUP,APO,no_note
699,কাকু দেশের মানুষের টাকায় যে তুমি গ্রামীন ব্যাংকের কর মওকুফ করে দিলা এখন দেশের মানুষের কি হবে,bengali,yunus_farewell,ANG,CRI,APO,no_note
700,স্যার সব শেষ করলো বিএনপি 😢,bengali,yunus_farewell,GN,CRI,APO,no_note
701,"Inner Muhammad Yunus: তুরা তুরা ফুন মারামারি গর, আই যাইরগু হানকির পুয়ার দেশত সুদানিরপুয়ার বসবাস!",bengali,yunus_farewell,SAR,TRO,IGN,no_note
702,গাদ্দার ইউনুস,bengali,yunus_farewell,ANG,TRO,IGN,no_note
703,"After you are gone, the nation will realize what they have lost, farewell, legend.",english,yunus_farewell,GN,SUP,APO,no_note
704,হাদি ভাইয়ার হত্যার বিচার টা যদি করে যেতেন তাহলে ইতিহাসের পাতায় সম্মানিত হয়ে থাকতেন,bengali,yunus_farewell,PA,CRI,PRO,no_note
705,"We lost you because of some selfish people, but my respect for you will always remain in my heart",english,yunus_farewell,GN,SUP,APO,no_note
706,স্যার যারা ঘু/ষ/খো/র বলতো অল্প সময়ের মধ্যে তাদের ঘু/ষে/র খবর আপনার কানে পৌঁছাতে পারে,bengali,yunus_farewell,SAR,TRO,IGN,no_note
707,"স্যার ,স্বৈরাচারের হাত থেকে safe করে আবার নতুন স্বৈরাচারের হাতেই তুলে দিলেন??? আমরা অভাগা বাঙালি",bengali,yunus_farewell,ANG,CRI,APO,no_note
708,আপনি চলে যাচ্ছেন কিন্তু জনগণের কি হবে? সাধারণ জনগণ কি ভালো থাকবে?,bengali,yunus_farewell,CON,QUE,PRO,no_note
709,কিন্তু জনগণের রায়কে পুর্নাঙ্গ রুপ দিতে পারলেন না।,bengali,yunus_farewell,GN,CRI,APO,no_note
710,আপনার পূর্ব অভিজ্ঞতা ছিল না। তারপরও আপনি সর্বোচ্চ চেষ্টা করেছেন। আমরা আপনার প্রতি কৃতজ্ঞ।,bengali,yunus_farewell,GP,SUP,FRI,no_note
711,এত গুলা হত্যার একটাও বিচার করলেন না।,bengali,yunus_farewell,ANG,CRI,APO,no_note
712,হয়ত কয়েক দিনের মধ্যে বাংলাদেশের সবচেয়ে নিকৃষ্ট শাসক চলে যাচ্ছেন।,bengali,yunus_farewell,SAR,TRO,IGN,no_note
713,রোহিঙ্গারা কোন রমজানের পরে মায়ানমার যাবে সেটা বলে দিলে ভালো হয়😁,bengali,yunus_farewell,SAR,TRO,IGN,no_note
714,আমি ডাঃ ইউনূসকে পছন্দ করিনা কিন্তু সে সমস্ত রাষ্ট্র নায়ক থেকে আলাদা ছিলো তা অবশ্য মানতেই হবে,bengali,yunus_farewell,PA,CRI,PRO,no_note
715,দেশটাকে 50 বছর পিছিয়ে দিয়ে গেলেন,bengali,yunus_farewell,ANG,CRI,APO,no_note
716,শেষ ভালো যার সব ভালো তার আপনার শেষটা ভালো ছিলোনা বিশেষ করে নির্বাচন টা,bengali,yunus_farewell,GN,CRI,APO,no_note
717,ক্ষমতা সারা জীবন থাকে না কিন্তু আপনি তেমন কোন কাজ দেখাতে পারলেন না এটা ব্যর্থতা সারা জীবন বয়ে নিতে হবে আপনাকে,bengali,yunus_farewell,GN,CRI,APO,no_note
718,এত খাটাখাটি করে গণভোট কেন দিলেন??? এখন কেন এত বাহানা??? জবাব দিয়ে যাবেন আশা করি,bengali,yunus_farewell,ANG,CRI,APO,no_note
719,জুলাই সনদ সম্পর্কে তো কিছু বললেন না,bengali,yunus_farewell,PA,CRI,PRO,no_note
720,বিএনপি প্রথম দিনেই হ্যা ভোটার সাথে বেইমানি করলো। সংবিধান এর দোহাই দিচ্ছে।,bengali,yunus_farewell,ANG,CRI,APO,no_note
721,"এটা অন্ধের দেশ স্যার এখানে আপনে এসেছিলেন আয়না বিক্রি করতে!! নক্ষত্রও বিদায় নেয়, কিন্তু তার জ্যোতি থেকে যায় অনন্তকাল।",bengali,yunus_farewell,GN,SUP,APO,no_note
722,Corruption in society eventually shows up in leadership. তাই হতাশ হওয়ার কিছু নেই। যেদিন আমাদের সমাজে সৎ মানুষের সংখ্যা বাড়বে সেদিনই যোগ্য নেতৃত্ব আসবে।,mixed,yunus_farewell,CON,CRI,PRO,no_note
723,তারা তারি চলে যাও,bengali,yunus_farewell,ANG,TRO,IGN,no_note
724,"Chief Adviser GOB তো কার খপ্পরে দিয়ে গেলেন দেশ, জুলাইরে সাথে গাদ্দারী করা দলকে???",bengali,yunus_farewell,ANG,CRI,APO,no_note
725,সৈরাচার ৩.০ স্টারটিং,bengali,yunus_farewell,SAR,TRO,IGN,no_note
726,বিএনপি এককালীন ক্ষমতায় থাকতে চাচ্ছেন এজন্য সংস্কার সংবিধানে সাইন করছে না আওয়ামীলীগ কপি।,bengali,yunus_farewell,ANG,CRI,APO,no_note
727,বারবার রমজান মাসে জিনিসপত্রের দাম এমন ভাবে বাড়ে মনে হয় যে একবারে দেশটি দেউলিয়া হয়ে গেছে,bengali,yunus_farewell,GN,CRI,APO,no_note
728,আপনি সঠিক পথে ছিলেন কিন্তু আপনার উপদেষ্টা মন্ডলী গুলো দালালি করেছে,bengali,yunus_farewell,PA,CRI,PRO,no_note
729,#JusticeForHadi,english,yunus_farewell,ANG,COM,APO,no_note
730,২১ লক্ষ হাজার কোটি টাকা লুট করা শেষ,bengali,yunus_farewell,SAR,TRO,IGN,no_note
