comment_id,comment_text,language,source_page,emotion,intent,response_tone,notes
618,"সব ঠিক আছে সুন্দর, কিন্তু মুভি রিলিজ করার মিনিমাম ২ মাস আগ থেকে গান, টিজার, ট্রেলার দেয়া উচিৎ তাহলে আরো ভালো হাইপ উঠবে",bengali,shakib_khan,CON,CRI,PRO,
798,২০০৮ সালে এ্যন্টেনিয়ারে এই এড দেখতাম ❤️❤️,bengali,pran_rfl,GP,SUP,FRI,
54,ভিডিওটা দেখে কেমন যেন নিজের অজান্তেই গভীরভাবে কষ্ট পেলাম 😓😓,bengali,prothomalo,ANG,CRI,PRO,angry at government failure
203,মিমির থেকে আমার কথা শুনে আমাকে ক্যাশ অনে দিও,bengali,anayas_collection,GP,SUP,FRI,product appreciation
516,চেহারা যেই হাল দেখা যাচ্ছে গাজার সাথে মনে হয় অইটাও খায়,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
333,samsung এর কি কি Water prove ফোন আছে সেই ফোনগুলো একটা তালিকা দিবেন,bengali,samsung,CON,QUE,PRO,water proof models list request
520,আপনি মনে হয় পায়খানা করে পানি খরচ করেননি তাই আপনার কাছ থেকে গন্ধ পেয়েছে।,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
685,ইতিহাস আপনাকে মনে রাখবে একজন মহানায়ক হিসেবে। দেশের এই ক্রান্তিলগ্নে আপনার উপস্থিতি আমাদের আশা জাগিয়েছিল।,bengali,yunus_farewell,GP,SUP,FRI,
498,Ki mehedi bikri koren massage dile reply koren na shei shoakle massage dise akhon dupur hoye gese Kono reply nai,romanized,budget_beauty,ANG,COM,APO,no reply since morning angry customer
723,তারা তারি চলে যাও,bengali,yunus_farewell,ANG,TRO,IGN,
713,রোহিঙ্গারা কোন রমজানের পরে মায়ানমার যাবে সেটা বলে দিলে ভালো হয়😁,bengali,yunus_farewell,SAR,TRO,IGN,
47,Emon kaj kmne kore.. Ekta packet diya dile ki hoito?,mixed,prothomalo,ANG,CRI,PRO,angry rant
833,শৈশবের কথা মনে হলো।,bengali,pran_rfl,GP,SUP,FRI,
305,Bangali show is original image,english,bangladesh_cricket,SAR,TRO,IGN,showing original image
757,আমার প্রিয় চকলেট ছিলো সারাক্ষণ চুষতাম😵 সেই দিন গুলো আর কখনো পাবনা,bengali,pran_rfl,GP,SUP,FRI,
712,হয়ত কয়েক দিনের মধ্যে বাংলাদেশের সবচেয়ে নিকৃষ্ট শাসক চলে যাচ্ছেন।,bengali,yunus_farewell,SAR,TRO,IGN,
504,আমার ইমোশনাল,bengali,budget_beauty,NEU,SUP,FRI,emotional eid feelings
745,তামাশা,bengali,yunus_farewell,SAR,TRO,IGN,
185,দাম?,bengali,anayas_collection,NEU,QUE,PRO,product or service query
352,"আপনারা ভাই কন্টেন্ট ক্রিয়েটর, অইগুলা আপনাদের ফ্রি তে দিবে। এইটা দেখে আমাদের মতো সাধারণ পাবলিক যখন অর্ডার করবে তখন ৬ টা বক্সের মধ্যে ৫ টা বক্সই খালি থাকবে। আর বাকি একটায় থাকবে দুই- আড়াইশ টাকা দামের কিছু একটা।",bengali,tushar_imran,ANG,CRI,PRO,detailed complaint about fake mystery box
